Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
565	-580.8091	729.70514	-14.354559	-1807.0194	-941.68445	367.8386	-21.916094	-1313.7406	406.8	900.9	1129999	583.0048	109.63458	1236.5409	-215.78528	-591.8254	173.29674	169075.316082716
566	-1556.7823	345.23657	-1211.5458	-1902.0189	-813.7435	701.9338	-11.296112	-1784.1385	1000.0	611.0	1131999	604.6516	116.389336	1208.7069	-195.05876	-612.54767	166.077	169439.85033345222
567	-460.83105	571.78613	-12.555844	-1316.3936	-2146.6838	151.00186	-1823.7253	-2319.932	359.5	1000.0	1133999	614.87573	121.49558	1237.6171	-225.55276	-622.4573	170.38002	169830.27306723595
568	-1259.4248	63.50482	-1195.92	-1322.9297	-1397.8834	888.5074	-23.376558	-2329.6428	1000.0	716.7	1135999	624.3445	121.181854	1263.0818	-238.76373	-631.5326	169.71971	170201.8513467312
569	-1469.2765	897.41895	-285.4103	-2457.299	-644.1998	814.6561	-10.159689	-2092.1887	760.0	434.8	1137999	634.5123	120.96314	1171.6482	-298.85367	-642.27405	161.42865	170544.63187122345
570	-1388.2378	173.48193	-1214.7559	-1561.7197	-552.17664	777.50024	-31.075993	-2006.749	1000.0	322.9	1139999	641.41595	120.16867	1174.7583	-300.14633	-648.99805	166.18669	170888.02080321312
571	-1898.3501	31.062439	-1867.2877	-1929.4126	-1088.063	1077.3164	1.4558337	-2420.1162	1000.0	522.3	1141999	660.3971	125.01899	1126.6776	-186.81259	-669.9715	166.36397	171239.3951163292
572	-1459.2417	1004.1705	-39.54589	-2198.846	-667.7283	939.71967	-10.32063	-2310.324	673.0	329.0	1143999	693.4222	129.78177	1181.3983	-217.80725	-704.4925	217.9205	171574.26112246513
573	-1770.7155	130.30896	-1640.4065	-1901.0244	-1821.4844	1221.2902	-20.896791	-2900.2292	1000.0	705.9	1145999	726.8682	130.23195	1272.5529	-266.2894	-737.08514	234.04128	171946.79531645775
574	-982.0344	874.2633	-86.54301	-1879.91	-2054.1868	841.4424	-19.244156	-2653.276	510.5	901.1	1147999	749.52313	134.1674	1343.6626	-301.81076	-759.6957	282.6293	172326.90162944794
575	-1043.4922	1194.7991	-22.749767	-2573.2888	-1951.5267	958.505	-60.126522	-2789.9424	422.6	808.0	1149999	784.8407	124.253494	1398.2377	-409.69043	-797.8094	317.90744	172704.38297057152
576	-1060.7944	947.93304	-112.861404	-2008.7274	-1574.4772	823.4257	-6.2431865	-2330.0999	553.0	801.2	1151999	825.31134	115.89826	1412.5049	-289.45935	-836.73315	300.88638	173067.8547182083
577	-1081.5887	770.4361	-1.69545	-1746.9568	-1159.5402	395.76154	-42.582584	-1665.0734	678.6667	903.9	1153999	833.602	108.4535	1394.229	-373.22324	-842.44037	252.24997	173425.4489352703
578	-1422.3846	364.3026	-991.0447	-1882.0504	-2005.5016	354.91165	-1231.0164	-2661.07	895.6667	1000.0	1155999	845.3478	110.433655	1403.436	-377.6992	-856.2319	264.83786	173799.4286725521
579	-2123.0242	131.70367	-1991.3204	-2254.7278	-2158.118	164.04684	-1756.3726	-2438.097	987.5	1000.0	1157999	870.2722	107.45896	1381.6115	-338.33743	-882.5996	322.54156	174199.55915498734
580	-1403.8102	1022.7595	-15.841207	-2450.232	-1948.7943	977.92896	-32.90716	-2688.1863	670.6667	805.7	1159999	909.3798	108.08709	1439.0997	-294.8232	-923.0166	297.02078	174571.61119413376
581	-1902.3724	227.50598	-1674.8665	-2129.8784	-2157.9253	733.62946	-19.945332	-2761.6577	1000.0	901.2	1161999	944.2492	118.20178	1428.5316	-294.3128	-957.4481	335.88956	174957.49279403687
582	-2157.1562	75.30994	-2081.8464	-2232.4663	-2056.7163	225.53879	-1635.0936	-2432.528	1000.0	1000.0	1163999	978.47546	120.58305	1448.9551	-334.98444	-992.38885	383.63358	175352.5795021057
583	-2248.141	1.0162354	-2247.125	-2249.1575	-2325.1667	103.18905	-2112.754	-2533.7107	1000.0	1000.0	1165999	1012.1133	106.83502	1582.795	-494.8895	-1025.2975	324.7379	175744.854347229
584	-2355.8672	225.6228	-2130.2444	-2581.49	-2368.409	279.1831	-1731.3303	-2908.0261	1000.0	1000.0	1167999	1026.9053	99.273544	1589.1351	-418.0335	-1038.9032	353.14697	176138.12724471092
585	-1465.4352	392.93054	-1072.5046	-1858.3657	-2208.9263	366.7952	-1497.5536	-2675.233	724.0	1000.0	1169999	1034.658	95.372375	1537.098	-353.26892	-1046.0083	333.70312	176542.66951227188
586	-1970.0774	64.28607	-1905.7914	-2034.3635	-1378.696	944.59784	1.0541767	-2342.5986	1000.0	705.8	1171999	1037.689	108.62695	1703.7281	-265.7638	-1048.5636	289.12024	176920.8833374977
