Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
341	3126.8364	14.466553	3141.303	3112.3699	2973.3538	842.58984	3534.5437	1284.1346	1000.0	870.9	681999	190.87752	89.5473	265.52292	-118.39783	190.87816	89.549286	272.14267	-116.32583	-193.06287	40.53412	82234.66686606407
342	3177.3718	90.34912	3267.721	3087.0227	3038.1763	344.51514	3306.1628	2225.1316	1000.0	942.3	683999	191.2124	89.14505	265.16074	-118.682045	191.2116	89.14651	273.1743	-123.8065	-193.41875	41.31295	82475.66900038719
343	2341.6628	838.25745	3148.6917	1186.1234	3377.9207	75.61396	3491.4734	3276.715	779.3333	1000.0	685999	192.2186	88.100784	267.7984	-120.183044	192.2183	88.100075	265.37854	-133.00664	-194.32681	40.622524	82716.46409130096
344	3136.192	142.65088	3278.8428	2993.541	2088.2607	1267.1315	3082.216	52.65961	1000.0	786.9	687999	192.36485	88.069046	262.1123	-130.47289	192.36404	88.07048	261.19086	-142.68033	-194.50972	39.798016	82946.52436614037
345	3281.912	52.107056	3334.019	3229.805	3491.114	108.672066	3651.022	3301.3694	1000.0	1000.0	689999	192.24762	88.31331	263.78644	-121.04194	192.24619	88.30898	264.17685	-125.03222	-194.28676	43.51437	83188.08943557739
346	2326.9106	808.7494	3135.6602	1518.1614	3355.484	72.68961	3470.466	3250.2397	1000.0	1000.0	691999	192.44806	88.36684	264.12125	-107.924225	192.4469	88.37624	266.14374	-128.35658	-194.5599	40.450966	83429.87577342987
347	1708.5151	1190.6979	3371.077	645.80707	3358.6724	55.81569	3451.7957	3276.4875	735.0	1000.0	693999	192.70648	88.386246	270.32312	-126.11993	192.70532	88.38853	269.90527	-141.2305	-194.46947	38.256687	83673.38918304443
348	2878.7124	181.73547	3060.4478	2696.9768	2942.8652	937.0772	3549.741	452.66425	1000.0	880.1	695999	192.73495	88.66477	263.35535	-129.64311	192.73409	88.66757	265.3944	-120.291275	-194.72832	39.355423	83905.69205331802
349	3223.7646	40.64319	3264.4077	3183.1213	2893.1128	592.38055	3261.3975	1394.7849	1000.0	913.4	697999	192.89722	89.268425	275.46323	-120.68966	192.8956	89.2742	261.55273	-127.92808	-194.83168	38.737617	84143.24139118195
350	3019.601	145.40234	3165.0034	2874.1987	3400.44	70.599686	3511.216	3252.4175	922.0	1000.0	699999	193.23776	89.25079	280.2872	-105.816795	193.23917	89.249245	272.60916	-110.23479	-195.04828	36.892876	84389.25090742111
351	2967.6768	415.79968	3383.4766	2551.8772	3150.8699	773.81396	3646.5479	1217.0806	902.0	934.8	701999	192.98764	89.610664	276.97644	-107.680626	192.98642	89.61388	263.24567	-117.953835	-195.10757	39.816124	84627.7876753807
352	1582.5286	283.7704	1866.299	1298.7582	3274.8962	128.91496	3502.1694	3027.5544	793.0	1000.0	703999	193.08366	89.73438	286.0322	-116.59882	193.08353	89.732765	263.17526	-124.43657	-195.12944	40.95307	84872.6789636612
353	1752.5067	1293.2758	3045.7825	459.23096	3109.3767	741.805	3451.3848	886.9772	1000.0	924.9	705999	193.08846	90.08887	269.43307	-137.20609	193.08516	90.09637	261.99704	-120.10751	-194.94669	42.064835	85110.27715826035
354	3244.0906	88.481445	3332.572	3155.6091	2398.0056	1368.5331	3652.8835	-670.6268	1000.0	809.1	707999	193.38235	90.302666	261.93832	-157.43973	193.38344	90.30093	260.7776	-108.55919	-195.77415	39.202747	85342.7963271141
355	3250.151	5.4351807	3255.586	3244.7156	3336.2883	96.86676	3470.519	3158.5066	1000.0	1000.0	709999	193.47672	90.38317	264.49545	-115.97749	193.47794	90.380646	266.0143	-117.42176	-195.86166	40.704468	85585.74554872513
356	3269.2163	35.323853	3304.54	3233.8923	3221.0186	525.17865	3465.53	1655.2384	1000.0	950.2	711999	193.76514	90.35406	275.56473	-145.4142	193.76411	90.35992	263.61612	-132.587	-195.82878	39.765778	85823.50628685951
357	2747.9663	570.5051	3318.4714	2177.4612	3440.287	141.23431	3666.1145	3162.846	1000.0	1000.0	713999	193.7278	90.42777	272.7887	-116.66657	193.72865	90.43114	261.43106	-107.12639	-195.99362	42.280865	86067.4019920826
358	3097.7854	224.04163	3294.2036	2784.2698	3041.0532	910.4048	3542.2734	348.545	961.3333	894.3	715999	194.41562	89.72532	265.49646	-120.029816	194.41518	89.72673	268.382	-141.19038	-196.5724	40.557552	86304.57132434845
359	3245.6719	74.18518	3319.857	3171.4866	3173.6265	756.8938	3775.7788	989.03625	1000.0	918.0	717999	194.96619	89.39682	275.87576	-107.51601	194.96654	89.39737	282.24713	-149.0824	-196.79906	39.667244	86544.57112312317
360	3409.8403	149.73291	3559.5732	3260.1074	3351.528	73.002846	3504.188	3247.4053	1000.0	1000.0	719999	194.528	89.888306	263.8233	-133.4108	194.5284	89.8911	268.19864	-131.00403	-196.36772	42.365784	86787.65600347519
361	3158.7869	103.52661	3262.3135	3055.2603	3532.0637	88.76301	3634.4648	3350.4277	1000.0	1000.0	721999	194.92934	89.69175	282.09097	-134.55803	194.92986	89.6895	265.3315	-114.24776	-196.83122	40.91088	87031.63661122322
362	3262.6506	70.56201	3333.2126	3192.0886	3485.4766	90.65699	3641.1443	3329.4758	1000.0	1000.0	723999	195.03296	89.726616	266.02878	-108.67202	195.03238	89.72635	271.84344	-114.52654	-197.38963	41.228474	87275.24179387093
363	3292.5679	112.831665	3405.3994	3179.736	3139.0598	912.6964	3530.464	410.35632	1000.0	914.2	725999	195.19876	89.675186	263.62027	-141.91396	195.19984	89.67376	270.54236	-106.23394	-197.41907	44.2339	87513.76878881454
364	3183.48	31.520142	3215.0002	3151.96	3336.4531	192.80594	3544.0356	2803.3625	1000.0	984.4	727999	195.20934	89.60319	265.80557	-116.67088	195.20892	89.60443	282.73062	-112.20546	-196.95831	40.55753	87761.04583883286
365	3265.212	155.8883	3421.1003	3109.3237	2482.6555	1122.2347	3639.7617	76.0839	1000.0	718.5	729999	195.59554	89.16643	272.91998	-111.81157	195.59602	89.163086	273.18027	-111.33992	-197.58127	41.132977	87986.12321019173
366	3437.2964	82.93225	3520.2285	3354.364	3225.4302	92.10872	3395.115	3062.9905	1000.0	1000.0	731999	195.83533	89.27765	271.7737	-122.42836	195.83556	89.2827	270.16724	-106.68891	-197.66772	38.874214	88231.7267510891
367	3328.9985	90.71912	3419.7175	3238.2793	1895.5098	1379.1893	3607.9768	149.5123	1000.0	561.9	733999	195.74268	89.823845	277.52563	-108.76386	195.74316	89.82652	282.55328	-109.75812	-197.46281	37.14515	88448.25024366379
368	2804.958	409.24353	3214.2017	2395.7146	3551.1685	112.96554	3688.141	3308.702	859.5	1000.0	735999	196.31618	89.998215	264.20084	-119.32045	196.3168	90.00041	267.0565	-106.357315	-198.30606	41.368267	88693.72784256935
369	3328.6592	55.438965	3384.0981	3273.2202	3333.7427	137.88153	3506.3125	2993.9353	1000.0	991.5	737999	196.7641	89.80958	268.24603	-148.58662	196.76427	89.80942	288.43936	-128.81212	-198.88995	40.441692	88949.93972325325
370	3294.1694	72.66736	3366.8367	3221.502	3554.8945	88.46191	3690.0605	3406.6577	1000.0	1000.0	739999	196.68158	89.87564	269.84573	-124.061104	196.67963	89.88182	274.46652	-130.82695	-198.9033	40.44866	89217.78228545189
371	3359.4556	54.533813	3413.9895	3304.9219	3017.725	872.8497	3657.5024	605.6575	1000.0	887.1	741999	197.0686	89.51136	265.40695	-130.0741	197.06825	89.51632	270.46033	-157.70589	-199.08244	41.177082	89479.30652880669
372	3271.2085	57.920166	3329.1287	3213.2883	3498.6094	82.52087	3588.3118	3350.7937	1000.0	1000.0	743999	197.06673	89.526054	269.20978	-159.72345	197.0666	89.52458	271.95236	-164.17606	-199.56796	42.871758	89745.44924736023
373	3228.2349	94.58192	3322.817	3133.653	3222.3416	105.79206	3364.6892	3039.0354	1000.0	1000.0	745999	197.32274	89.18159	269.7725	-157.96227	197.32248	89.182304	277.16455	-161.94577	-199.4082	43.393013	90016.36864089966
374	2486.2942	668.2974	3154.5916	1817.9967	3282.4688	89.30443	3402.6008	3159.8054	1000.0	1000.0	747999	197.55994	88.651115	272.1207	-125.228226	197.56123	88.65285	270.50485	-136.8143	-199.9151	41.88211	90280.75890469551
375	1915.8628	1216.9203	3503.883	547.4083	2800.3513	1076.9106	3523.937	278.71152	566.3333	829.1	749999	197.56667	88.61817	275.7629	-107.33812	197.56789	88.61618	265.84702	-146.91992	-200.30853	42.120728	90538.45521044731
376	1236.6898	1186.1035	3263.0425	15.728813	3410.1375	87.85618	3583.525	3282.3252	395.4	1000.0	751999	198.06146	88.22511	266.43967	-131.20659	198.06114	88.22987	265.98663	-118.96771	-200.25015	41.117725	90804.63055086136
377	3220.9592	160.6399	3381.599	3060.3193	3572.0496	46.591858	3644.1614	3493.6484	1000.0	1000.0	753999	198.53998	88.02899	263.12613	-127.23004	198.54224	88.030464	266.3733	-103.423584	-201.23163	44.916107	91072.30562233925
378	3266.0408	35.5979	3301.6387	3230.4429	2897.595	902.006	3547.5364	955.0181	1000.0	864.7	755999	198.62672	88.474304	278.63458	-133.65	198.6265	88.474495	287.292	-141.66272	-200.96132	44.372387	91329.05065512657
379	3271.5874	3.4871826	3275.0745	3268.1	3062.5513	885.5822	3503.0557	413.40033	1000.0	912.6	757999	199.18674	88.25644	270.4979	-130.06438	199.1841	88.260956	276.34927	-117.858795	-201.50311	41.8773	91590.62325310707
380	3146.6575	36.99878	3183.6562	3109.6587	3577.9497	85.998215	3700.573	3419.8708	973.0	1000.0	759999	198.64587	89.14496	276.72775	-155.53595	198.64581	89.14695	280.54163	-160.54715	-200.88797	41.609592	91861.65114045143
381	3409.358	129.5055	3538.8633	3279.8523	3283.9277	457.74786	3645.898	2337.3	1000.0	938.8	761999	198.92412	89.27396	274.29807	-127.77366	198.92488	89.275696	279.4197	-164.47537	-201.0082	40.784134	92125.79327845573
382	3245.8384	14.956421	3260.795	3230.882	3333.1914	197.79044	3536.8845	2789.683	1000.0	983.9	763999	199.31976	89.24871	270.84976	-135.20734	199.31995	89.24295	267.37576	-130.42928	-200.89578	40.78661	92393.27749037743
383	2233.863	1396.5236	3232.8875	258.9254	3252.3547	62.243984	3354.3557	3150.7056	695.0	1000.0	765999	199.32169	89.802055	272.89413	-112.88424	199.32259	89.8011	268.55963	-114.22378	-201.82239	42.26312	92660.49919819832
384	2722.0178	906.37915	3483.7922	1448.3489	2651.913	1279.3354	3515.9653	-525.5271	820.6667	899.4	767999	199.37956	90.34893	270.57602	-134.706	199.37912	90.347694	268.65515	-145.45248	-201.59239	41.8639	92902.04158854485
385	2325.362	908.9222	3561.1946	1401.2635	3412.7625	472.8935	3695.732	2012.5747	660.0	957.9	769999	199.36856	90.71564	273.3917	-148.90688	199.36926	90.718254	276.91064	-144.14697	-201.70238	42.103157	93148.60042333603
386	3370.601	93.397095	3463.9983	3277.204	3428.355	416.71155	3693.6938	2194.7583	1000.0	962.4	771999	199.4242	91.28366	267.9464	-145.46019	199.42406	91.28699	275.853	-190.76558	-201.67561	44.338284	93397.69010305405
387	1788.5745	1657.1158	3476.1787	89.899414	2919.44	824.6894	3556.2268	1230.7609	524.75	915.0	773999	199.60046	91.521645	271.18463	-158.8919	199.602	91.522896	281.8838	-116.596214	-201.51472	43.817284	93642.95242857933
388	3254.9556	48.493042	3303.4485	3206.4624	3414.634	68.43105	3551.9788	3358.7534	1000.0	1000.0	775999	199.27167	92.35941	274.09958	-126.04618	199.27226	92.36145	286.9039	-126.8064	-201.13084	43.27285	93893.59243893623
389	3395.2175	56.074463	3451.292	3339.143	2951.6323	717.5122	3673.415	1562.1974	1000.0	941.4	777999	199.5571	92.41466	268.89938	-107.940636	199.5576	92.41865	273.39517	-119.84207	-201.45981	43.50595	94138.80345249176
390	2795.4727	639.0663	3434.5388	2156.4062	3120.0085	820.6644	3714.3257	1221.7458	798.5	890.0	779999	199.99329	92.54282	277.54477	-124.28279	199.99397	92.541214	283.55194	-138.4802	-201.95522	42.528107	94383.91070604324
391	3424.4092	4.2336426	3428.6428	3420.1755	3020.9365	1305.0209	3604.5688	-870.5623	1000.0	1000.0	781999	200.05698	92.99267	276.92883	-118.724	200.0558	92.9915	281.84738	-120.32642	-202.37369	44.344166	94634.0033724308
392	3559.3892	10.894409	3570.2834	3548.4946	2813.127	1070.7804	3507.5476	170.87189	1000.0	886.4	783999	199.44308	93.94927	278.77936	-145.16898	199.44464	93.94786	270.05283	-165.66417	-201.8138	46.875347	94876.60497760773
393	1592.7177	1207.0834	3298.8992	691.8398	3268.857	613.14594	3581.8845	1440.881	754.6667	942.1	785999	199.62189	93.98233	282.36346	-201.81238	199.62578	93.97591	285.09262	-163.23476	-201.67435	47.215004	95121.89251160622
394	3265.6555	14.627686	3280.2832	3251.0278	2025.89	1420.6284	3787.7185	38.769886	1000.0	695.7	787999	200.00877	93.73145	271.9631	-159.08734	200.007	93.73484	268.32236	-213.18307	-201.56973	47.08208	95350.70196771622
395	2078.7551	1187.7426	3266.4976	891.0125	3284.349	132.30786	3453.522	2987.156	1000.0	987.7	789999	199.92526	93.68802	294.58047	-230.41182	199.9255	93.69276	274.96677	-191.00372	-201.85228	48.68489	95603.89817285538
396	3348.1545	58.631104	3406.7856	3289.5234	3294.0483	162.19978	3444.56	2897.9565	1000.0	989.5	791999	200.05028	93.44285	268.76575	-192.68689	200.04987	93.451294	269.7148	-155.7066	-202.51555	48.324093	95851.69750452042
397	3326.5613	73.676025	3400.2373	3252.8853	3170.1238	94.20194	3354.76	3024.7893	1000.0	1000.0	793999	200.04782	93.33877	270.97745	-152.68408	200.0482	93.340195	280.40915	-226.59734	-202.18869	50.063103	96105.68018841743
398	3331.2656	14.366699	3345.6323	3316.899	3406.2637	65.46306	3490.8127	3291.3748	1000.0	1000.0	795999	200.20622	93.09457	274.84897	-230.85359	200.20772	93.087395	272.03558	-143.41953	-201.94891	48.81944	96354.82290744781
399	3262.853	57.668335	3320.5215	3205.1848	3418.0872	115.16976	3617.937	3266.2192	1000.0	1000.0	797999	200.33162	92.67692	283.2104	-303.24283	200.33218	92.6776	283.54913	-213.23387	-202.57785	49.708794	96607.26574540138
400	3339.2246	0.057861328	3339.2825	3339.1667	3018.4478	1093.4182	3770.0303	145.95204	1000.0	854.8	799999	200.62386	92.26681	274.62686	-141.29202	200.62466	92.26467	278.48758	-138.24893	-202.64041	46.19743	96844.43473434448
401	3246.5796	32.932373	3279.512	3213.6472	3387.7104	38.26094	3427.6685	3293.2075	1000.0	1000.0	801999	200.85956	92.01587	288.44583	-160.66588	200.85974	92.01419	274.18964	-146.79779	-203.07729	45.427517	97096.94762420654
402	3257.8164	83.98474	3341.801	3173.8315	3033.966	359.7003	3374.7136	2007.9282	1000.0	966.0	803999	201.14018	91.60406	281.54712	-163.60011	201.13882	91.609825	292.69528	-173.12447	-203.40016	45.617657	97345.522408247
403	2418.1443	966.45465	3384.5989	1451.6896	3444.452	88.216805	3611.1536	3292.2834	754.5	1000.0	805999	200.85394	92.09637	274.14392	-151.55421	200.85486	92.09171	290.87833	-156.306	-202.97964	44.352623	97592.99471259117
404	2400.471	895.3726	3295.8435	1505.0983	3565.0547	52.029556	3653.2039	3490.4832	1000.0	1000.0	807999	201.01906	92.00866	274.73993	-151.73334	201.01964	92.01641	288.76755	-166.31934	-202.9858	45.306812	97842.98578286171
405	2927.9885	396.5463	3484.0273	2586.8096	3314.293	463.68857	3740.2437	1994.2083	895.0	989.4	809999	201.19676	92.21388	280.24277	-147.12357	201.19528	92.21723	268.2575	-169.47142	-202.92828	46.616817	98090.5874516964
406	3368.724	5.8985596	3374.6226	3362.8254	3529.0864	70.427216	3662.529	3411.7932	1000.0	1000.0	811999	200.47748	93.211685	296.3118	-129.47653	200.47806	93.21478	274.4888	-130.67935	-202.38286	47.159313	98338.68993067741
407	3308.418	86.97534	3395.3933	3221.4426	3511.1516	101.28572	3699.3875	3371.5823	1000.0	1000.0	813999	200.39832	93.76022	288.27075	-142.7753	200.39632	93.76422	266.74622	-167.52512	-202.76949	45.221874	98590.51768231392
408	2820.9194	413.61218	3234.5317	2407.3074	2616.209	1228.9763	3356.4412	-243.92484	837.5	920.0	815999	200.69205	93.63725	274.7323	-145.09183	200.6917	93.64383	282.8852	-167.11623	-202.65474	45.30848	98833.60819363594
409	2898.8975	359.4452	3258.3428	2539.4524	3289.911	698.49493	3723.0496	1592.4341	887.5	944.8	817999	200.27238	94.7445	272.35794	-149.17577	200.27008	94.74375	282.42307	-134.46306	-202.39072	48.448124	99081.97799944878
410	3127.852	408.3922	3536.2441	2719.4597	3388.1594	59.93167	3464.768	3281.32	947.5	1000.0	819999	200.29218	95.22382	272.81967	-179.66081	200.29305	95.224625	272.3031	-144.7568	-202.18625	44.499702	99334.71440267563
411	2932.8203	560.8096	3455.371	2154.857	3496.759	71.99036	3628.2815	3410.0105	887.6667	1000.0	821999	200.43718	95.53015	269.37286	-192.05006	200.43814	95.52568	274.30527	-150.73697	-202.76918	47.681366	99583.71201372147
412	3259.9973	18.207764	3278.205	3241.7896	3481.0996	376.65222	3661.0725	2357.1929	1000.0	965.8	823999	199.92503	96.3392	302.86896	-157.6491	199.92468	96.348755	278.461	-134.98836	-202.32939	48.240658	99834.3659324646
413	1917.1768	1338.1189	3255.2957	579.05786	3438.148	101.62666	3603.5723	3232.6418	606.5	1000.0	825999	199.96935	96.69716	279.90015	-238.45349	199.9676	96.699524	281.95404	-228.2143	-201.86678	46.116436	100084.2168829441
414	3265.705	126.03259	3391.7378	3139.6726	3542.2124	90.96734	3640.6702	3307.4783	1000.0	1000.0	827999	200.41104	96.76597	296.33325	-152.87411	200.41196	96.76791	274.06985	-133.00076	-202.22046	44.72889	100335.61229968071
415	3367.6118	110.91638	3478.528	3256.6953	3121.25	976.8293	3762.9902	218.01988	1000.0	908.1	829999	200.46693	97.24423	276.64914	-291.54083	200.46748	97.23865	274.7941	-178.76517	-202.28719	45.19872	100579.58995199203
416	3377.9214	82.69177	3460.613	3295.2295	3421.2605	93.230385	3506.5977	3202.617	1000.0	1000.0	831999	200.786	97.54472	278.3989	-130.57367	200.78519	97.55097	293.4941	-149.74934	-202.65637	43.220825	100832.70939326286
417	3334.4749	29.833496	3364.3083	3304.6414	3478.8716	79.17678	3573.4773	3340.2605	1000.0	1000.0	833999	200.4451	98.27425	278.92657	-159.43793	200.44421	98.27607	286.43582	-149.33495	-202.59445	42.28414	101083.61350011826
418	3487.8745	58.598022	3546.4724	3429.2764	2660.231	1257.4446	3704.5046	179.51161	1000.0	756.6	835999	200.54935	98.52256	274.63684	-197.96443	200.55103	98.52304	273.51813	-178.11143	-202.61488	44.543007	101318.92848825455
419	3400.0017	84.74365	3484.7454	3315.258	3507.556	84.38487	3634.645	3370.4434	1000.0	1000.0	837999	201.17809	98.03094	273.4787	-188.60397	201.17513	98.03442	282.08072	-162.89249	-202.70747	45.82885	101570.67290472984
420	2021.7046	1484.2094	3539.345	244.33365	2871.833	1313.9381	3799.3423	206.693	591.0	820.8	839999	200.8999	98.526886	272.0768	-146.15773	200.89844	98.53333	285.30905	-167.54073	-203.19144	46.779213	101805.19468402863
421	3287.9937	33.6416	3321.6353	3254.352	3702.0708	55.222733	3787.725	3604.2554	1000.0	1000.0	841999	201.4458	98.07754	273.41315	-176.99896	201.44492	98.079315	283.03607	-174.58842	-203.6494	46.11852	102057.37417292595
422	3139.7039	199.78394	3339.4878	2939.92	2323.009	1082.2418	3799.366	829.6881	924.0	637.5	843999	201.4163	97.918526	276.20782	-167.26147	201.41696	97.91569	279.3456	-139.21178	-203.61694	47.602516	102284.71819734573
423	2762.011	1012.3112	3494.6443	1330.5195	3507.1863	166.60666	3915.4055	3224.3447	807.0	1000.0	845999	202.1176	96.97567	273.77017	-153.27695	202.11754	96.97761	290.3877	-158.89424	-204.25201	47.55044	102533.95190572739
424	3344.516	170.14746	3514.6636	3174.3687	3564.4683	251.12744	3867.8335	2884.4653	1000.0	979.8	847999	202.506	96.33716	270.42316	-196.67705	202.50565	96.34155	278.24136	-201.6072	-204.37947	44.331844	102784.60948514938
425	3470.6594	33.335205	3503.9946	3437.3242	3619.202	86.64934	3729.9998	3482.6826	1000.0	1000.0	849999	202.61153	96.41694	274.34857	-154.52242	202.61053	96.425896	276.49506	-176.30629	-204.85545	45.406776	103032.62732768059
426	3436.2158	78.34143	3514.5574	3357.8745	2913.835	767.60187	3412.6724	721.0567	1000.0	895.9	851999	203.088	96.05294	288.0835	-168.59337	203.08614	96.05598	274.67386	-151.94017	-205.36009	44.64589	103273.4805033207
427	3454.1113	88.42505	3542.5364	3365.6863	3165.2898	869.3086	3703.5754	739.9465	1000.0	883.1	853999	203.09254	96.27772	277.6684	-151.52324	203.09056	96.28115	277.4155	-157.17516	-205.16356	42.97373	103514.15201592445
428	3392.1885	110.645386	3502.8337	3281.543	3101.2778	1027.1051	3583.2202	26.81623	969.0	1000.0	855999	203.46542	95.828026	283.9311	-185.21323	203.46454	95.83721	275.60986	-171.6769	-205.47716	46.609493	103767.31106209755
429	2265.7305	1023.8867	3289.6172	1241.8438	2984.8564	993.97705	3674.5815	436.47104	662.5	840.1	857999	203.6561	95.675514	282.99222	-178.10582	203.65527	95.67699	287.0993	-144.81981	-205.62259	46.03333	104006.23763489723
430	2827.7095	469.39587	3297.1052	2358.3135	2847.9707	1001.5334	3528.9263	241.41519	1000.0	848.3	859999	204.0763	95.146706	283.91324	-274.1746	204.0742	95.15134	279.8475	-286.3713	-205.91606	47.19656	104248.27654027939
431	3295.8013	70.98901	3366.7903	3224.8123	3283.7148	696.4887	3675.6606	1208.6932	1000.0	1000.0	861999	204.01839	95.433716	293.12875	-162.44467	204.01962	95.42794	289.27426	-148.51193	-206.01488	45.924244	104499.85952234268
432	3343.655	137.4607	3481.1157	3206.1943	3155.8555	622.08356	3557.374	1587.6838	1000.0	915.8	863999	204.4089	95.32232	276.19855	-193.90788	204.41006	95.3209	277.5329	-153.29266	-206.45924	46.321648	104747.45364069939
433	3365.629	33.9834	3399.6123	3331.6455	3273.4783	916.4207	3695.0388	532.48615	1000.0	916.6	865999	204.6153	95.44584	276.8341	-216.00063	204.61617	95.44672	278.37543	-160.04253	-206.72989	44.753483	104993.56574583054
434	3352.216	71.05664	3423.2727	3281.1594	3381.9888	95.28561	3524.6309	3191.2	1000.0	1000.0	867999	204.62076	95.92909	282.5085	-145.90437	204.62029	95.93081	292.43735	-140.32753	-206.56232	46.317986	105244.1027712822
435	2348.8965	1368.4034	3323.7947	413.69995	3621.239	99.83186	3719.294	3402.5635	711.6667	1000.0	869999	205.07164	95.80753	287.39862	-154.74681	205.07184	95.80661	278.20584	-200.72188	-206.61826	46.36816	105497.81111192703
436	2469.5916	1487.7502	3586.9126	366.97604	2621.0715	1188.4557	3831.7903	279.048	721.0	734.0	871999	205.413	95.64266	272.1545	-139.48502	205.41302	95.64367	274.57236	-168.27452	-206.96628	45.02196	105730.91169571877
437	3469.9944	4.177002	3474.1714	3465.8174	3758.5347	72.785675	3884.0308	3623.989	1000.0	1000.0	873999	205.17699	95.83733	276.19196	-145.81068	205.17586	95.83635	282.48083	-153.13081	-207.00385	47.58796	105980.99711084366
438	3086.8335	265.40576	3352.2393	2821.4277	3276.354	528.7793	3798.995	2153.906	865.5	918.5	875999	205.21625	96.05789	280.93686	-180.64459	205.21626	96.06021	283.90448	-153.0953	-207.22563	46.60247	106230.27418994904
439	3454.3088	84.23193	3538.5408	3370.077	3478.8228	404.2822	3770.8872	2391.7688	1000.0	960.2	877999	205.7387	95.378174	279.75827	-123.67817	205.73769	95.382	281.04843	-133.2658	-207.27168	47.44561	106480.22219181061
440	3471.3867	27.3656	3498.7522	3444.021	3392.414	749.59576	3778.5923	1154.5978	1000.0	932.1	879999	205.8573	95.185234	275.5235	-127.969345	205.85744	95.183464	273.463	-151.0457	-207.85953	46.655224	106728.63411474228
441	2892.9358	578.23596	3347.2996	2076.9412	3580.606	380.65097	3781.8933	2443.7358	874.3333	967.2	881999	205.99448	95.21813	285.53506	-163.25334	205.99573	95.22212	277.23187	-142.70352	-207.62991	47.028477	106978.39739918709
442	2783.6445	853.2083	3636.8528	1930.4362	2609.177	1615.9552	3810.9858	-118.75763	774.5	820.0	883999	206.24464	95.41276	300.55222	-146.35127	206.2423	95.42322	299.43277	-186.22598	-208.20157	49.54323	107221.30110907555
443	3457.338	79.6886	3537.0264	3377.6492	3539.0657	80.3331	3688.8154	3424.9688	1000.0	1000.0	885999	206.62054	95.172066	293.57104	-176.07182	206.62064	95.172035	287.96408	-145.32716	-208.5704	46.994354	107471.79452061653
444	3329.685	198.85608	3528.541	3130.8289	3342.3367	448.99118	3662.2275	2100.816	950.0	960.8	887999	206.7658	95.13359	305.46243	-153.10422	206.76384	95.139465	286.62463	-184.49547	-208.40042	48.19113	107721.38889026642
445	2176.5125	1239.833	3416.3455	936.6795	3262.2659	727.77637	3634.5515	1096.0432	1000.0	931.5	889999	206.75764	95.276344	285.03854	-152.25621	206.75655	95.282745	280.62332	-158.49094	-208.87668	47.238632	107970.51595449448
446	3456.1514	44.985962	3501.1372	3411.1653	3256.939	127.37484	3390.6995	2924.6035	1000.0	1000.0	891999	206.5961	96.082405	278.53693	-129.43826	206.59625	96.08568	282.66205	-135.41734	-208.51556	47.603302	108222.93184161186
447	3503.9487	106.12158	3610.0703	3397.8271	3558.7969	54.50647	3620.48	3451.5845	1000.0	1000.0	893999	206.5253	96.253136	279.89783	-125.33099	206.5244	96.25176	273.8187	-206.62842	-208.2871	45.714085	108475.13785886765
448	2999.1875	622.63776	3457.8098	2118.9033	3083.838	785.62286	3491.3096	746.56506	876.0	922.8	895999	206.9599	95.83204	296.5448	-139.99785	206.95872	95.831856	284.51474	-144.45215	-208.7333	45.144955	108722.04605984688
449	3545.687	27.575317	3573.2622	3518.1116	3092.7673	739.44806	3486.7852	1049.4911	1000.0	906.7	897999	207.50938	95.35002	278.8385	-176.16034	207.50845	95.35103	284.2156	-199.39488	-209.38472	47.011467	108971.3417441845
450	2696.0923	832.3848	3528.477	1863.7074	3455.151	396.12302	3699.0337	2299.406	795.5	966.1	899999	207.4334	95.32258	317.1384	-164.94943	207.43443	95.31903	274.33328	-190.56198	-209.2605	49.348244	109221.52046561241
451	3417.1682	6.7749023	3423.943	3410.3933	3305.5618	629.5079	3740.9968	1441.2494	1000.0	1000.0	901999	207.96048	94.57666	283.28357	-137.83437	207.9598	94.57589	302.6507	-131.27444	-209.53252	45.137596	109473.02205371857
452	2068.9543	878.5669	3135.94	984.1214	3634.6353	95.51634	3776.233	3437.6304	650.6667	1000.0	903999	208.51794	93.821396	279.10257	-127.091034	208.51987	93.816826	277.90475	-166.87823	-210.14339	45.69429	109727.77058792114
453	3552.549	17.588135	3570.1372	3534.961	3404.7156	618.1941	3796.5007	1580.0399	991.0	945.9	905999	208.62135	93.69821	273.66922	-195.6151	208.62222	93.70576	281.85928	-175.7471	-210.50089	46.24964	109977.12411737442
454	1967.6494	1034.6375	3038.6638	568.77203	3243.5894	639.14856	3546.6575	1334.8065	582.3333	933.5	907999	208.75438	93.48452	274.53973	-149.53261	208.75327	93.49014	285.00342	-173.11136	-210.5355	49.089413	110227.02372717857
455	3384.5146	2.1540527	3386.6687	3382.3606	3062.285	893.3455	3675.3066	720.4746	1000.0	890.5	909999	209.01994	93.39217	276.75452	-162.07584	209.01917	93.39377	280.79037	-160.70457	-210.98088	52.19456	110470.43962144852
