Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
88	-23.007395	52.562897	20.154703	-145.31892	201.42857	-13.93385	4.0810213	7.9912796	-25.366547	178000	5.2787366e-09	114.73147	-0.022698622	-47.753944	0.7367837	0.018397765	0.2685	9.0	772.6635611057281
89	-21.638838	36.642456	30.925325	-72.6846	260.33334	-8.490392	5.6268125	12.912576	-24.053562	180000	3.205426e-08	87.72558	-0.015649112	-38.447464	0.7347604	0.016628738	0.1985	8.0	782.7874524593353
90	-11.394235	31.152662	18.995544	-99.26924	117.35294	-7.857465	3.7176201	5.9369025	-18.067812	182000	9.868294e-09	289.70233	-0.024042327	-119.44893	0.73289216	0.016050436	0.294	10.0	792.6633937358856
91	-12.24531	32.282974	29.275898	-81.94721	232.42857	-10.870071	8.944598	14.754243	-28.027828	184000	1.8820167e-08	233.8791	-0.021145377	-71.26402	0.7309272	0.018549442	0.222	7.0	802.3718616962433
92	-34.066746	45.67008	23.260721	-126.57509	252.83333	-11.522045	5.8930244	12.018329	-26.161234	186000	-6.539747e-09	127.29942	-0.016970146	-53.571777	0.72966635	0.016682254	0.2005	7.0	812.007928609848
93	-0.077577785	50.59859	50.31096	-138.9765	117.3	-7.5823317	4.6441116	8.229767	-20.607952	188000	-2.2463501e-08	354.80426	-0.018235726	-129.98206	0.72806716	0.018396648	0.28	8.0	821.9674384593964
94	7.9410872	25.236732	49.993126	-35.388393	162.58333	-4.0045924	9.675054	26.344524	-29.19379	190000	3.9190056e-09	217.46463	-0.017302494	-90.65716	0.72637707	0.01749033	0.201	8.0	831.8315188884735
95	-28.50247	66.2331	26.1403	-194.8974	233.125	-0.3812805	8.42491	21.5124	-24.943575	192000	7.644296e-09	304.70978	-0.01715866	-140.85428	0.7247147	0.015094688	0.2405	10.0	841.5712521076202
96	-29.032122	59.940475	30.908352	-88.972595	528.0	-11.539204	4.673748	10.126626	-26.225582	194000	-4.7162176e-09	77.528206	-0.021078782	-31.405811	0.7227639	0.015402584	0.223	9.0	851.6908850669861
97	13.231983	48.045635	53.919796	-126.26956	181.72728	-4.627671	6.7091975	17.057394	-21.09604	196000	9.834767e-09	163.81192	-0.018115059	-64.9234	0.7210116	0.017548874	0.162	7.0	861.035370349884
98	2.2083032	27.42244	53.91582	-52.31669	172.72728	-0.46015674	10.470538	23.936743	-24.747265	198000	1.37537715e-08	140.89755	-0.015824065	-60.407562	0.7197503	0.015949585	0.2465	9.0	870.8904116153717
99	8.249266	24.07462	53.435116	-46.611748	108.22222	-0.71136874	6.092678	15.086689	-21.915852	200000	2.3588537e-08	221.46043	-0.021982897	-80.68324	0.71820366	0.016221546	0.246	10.0	880.6866862773895
100	21.804897	31.991596	99.34622	-58.02017	122.0	3.7026312	6.378085	18.186317	-18.141533	202000	-3.197789e-08	281.42722	-0.01798078	-77.92438	0.7169055	0.01503579	0.1725	7.0	890.7526381015778
101	-4.424024	34.342552	72.45401	-52.31866	83.15385	3.4430306	9.420952	26.09332	-20.74791	204000	-1.2293458e-08	269.83908	-0.018437913	-100.516464	0.71598446	0.015562187	0.2395	9.0	900.3674585819244
102	-9.816683	67.21983	66.02602	-145.0541	237.83333	-4.7062497	7.162589	25.154161	-25.957647	206000	1.168251e-08	198.66321	-0.02179368	-61.928177	0.71427023	0.01698144	0.282	9.0	910.0694019794464
103	3.9263728	23.316444	49.39771	-37.78406	169.36363	-5.193919	8.087748	19.638226	-26.007504	208000	-5.4091216e-09	184.1802	-0.019081337	-73.249565	0.7125401	0.01700901	0.254	9.0	920.0873272418976
104	9.921884	17.890968	43.980526	-9.313879	202.5	-5.170783	6.549252	19.880642	-22.372498	210000	-6.6161157e-09	73.236694	-0.013592758	-17.324787	0.7107013	0.0155163715	0.129	7.0	930.2434985637665
105	-0.93975306	40.860504	57.057686	-128.26598	141.78572	-0.85277355	8.768827	24.005745	-27.746866	212000	2.0563602e-09	162.369	-0.020015175	-44.595238	0.7091487	0.015688017	0.266	11.0	940.199695110321
106	16.206104	23.334553	66.98135	-12.184202	90.89474	3.5942488	7.043805	21.7615	-23.886034	214000	-3.5613774e-09	298.3595	-0.021868104	-108.48059	0.7066188	0.015635127	0.264	13.0	949.7473883628845
107	-11.969022	47.30678	43.725468	-184.86852	96.8	-2.161521	9.52672	23.623661	-25.976974	216000	-2.3707747e-08	352.7886	-0.019197995	-159.82097	0.7033877	0.017553601	0.1845	9.0	959.4164502620697
108	3.5211601	40.63244	81.62212	-95.18622	180.90909	-13.754022	8.634404	25.363823	-32.300972	218000	2.5626273e-08	368.04785	-0.019953722	-216.89018	0.701114	0.01683165	0.241	10.0	969.3434975147247
109	5.474025	18.602793	34.730114	-43.816338	88.954544	6.720077	7.653671	27.336342	-25.6277	220000	-4.738569e-09	234.78297	-0.01755733	-108.50644	0.698995	0.016406694	0.203	8.0	978.9832632541656
110	6.6392727	27.48478	66.93136	-34.136597	152.0	-3.5942059	6.9465504	19.62919	-26.060467	222000	-3.7252902e-11	202.35934	-0.018768566	-71.19574	0.6976416	0.015291814	0.224	8.0	988.9517543315887
111	4.9633656	10.768775	28.127926	-15.077469	181.55556	-2.858422	8.223315	24.390574	-26.662994	224000	-2.6598572e-09	91.452225	-0.02025826	-45.855507	0.6961808	0.016208546	0.161	6.0	998.4779126644135
112	14.183753	34.990337	85.963264	-26.211523	228.33333	-5.4218936	4.591403	13.680184	-24.714952	226000	-3.7558376e-08	121.93337	-0.019209282	-57.44364	0.6949903	0.017285053	0.256	10.0	1008.4712619781494
113	-3.4906719	23.20652	38.972324	-55.231174	165.08333	0.19186701	8.429642	23.860266	-22.63153	228000	1.9073487e-09	180.80652	-0.018158177	-87.5475	0.69280225	0.015431095	0.235	9.0	1018.0352878570557
114	6.7175865	24.8669	39.72667	-56.809208	100.73684	-0.5406842	6.328208	19.609236	-23.643675	230000	-1.424551e-08	177.36345	-0.021751562	-56.81642	0.6907087	0.016492857	0.244	9.0	1028.1391780376434
115	4.7351065	37.75637	58.12115	-54.13201	279.42856	-3.1409814	5.398794	17.819206	-24.198845	232000	-4.053116e-09	143.78537	-0.021365866	-55.266052	0.6885409	0.015772246	0.1895	7.0	1037.9353296756744
116	0.32179973	25.999971	54.989212	-48.79593	86.809525	1.1627398	7.0652337	20.773514	-22.939047	234000	2.336502e-08	265.80557	-0.03152863	-89.20981	0.6868547	0.015093756	0.2715	20.0	1047.9436585903168
117	49.65092	138.21529	236.79237	-92.79473	547.3333	-2.34198	7.0232058	22.114935	-29.367405	236000	4.053116e-09	670.6192	-0.024111819	-354.65958	0.6841623	0.015571805	0.204	9.0	1057.6837012767792
118	-45.234188	66.50673	32.71505	-129.7901	554.6667	4.272063	14.013783	42.26346	-36.813812	238000	-2.4586916e-08	326.34308	-0.018849878	-215.02844	0.6830391	0.015885167	0.2515	9.0	1067.5357491970062
119	18.923538	36.11731	81.32597	-5.851602	415.75	-5.7428007	8.2874565	21.521975	-38.21349	240000	-8.396804e-09	191.59665	-0.018409392	-116.75677	0.68196803	0.016359245	0.2285	11.0	1077.419380903244
